,journal_number,journal_name,journal_name_in_foreign_language_1,journal_name_in_foreign_language_2,journal_name_in_foreign_language_3,scopus_sources,SNIP,CiteScore,SJR,quartile_in_caterory,IF,AIF,quartile_in_caterory_2,if_info_years,InCites_JCR,final_index
6422,24,Technological and economic development of economy,,,,2018,1.399,3.76,0.774,Q1,4.344,2.029,Q1,2018,SSCI,443.0
6423,8,World journal of condensed matter physics,,,,,,,,,,,,,,1321.0
6424,,"Transport problems 2018, X I international symposium of young researchers: proceedings",,,,,,,,,,,,,,450.0
6425,10,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6426,11,Materials,,,,2018,1.2,3.26,0.686,Q1,2.972,4.951,Q2,2018,SCIE,6.0
6427,32,Vadyba,Jounal of management,,,,,,,,,,,,,9.0
6428,6,Journal of materials chemistry C,,,,2018,1.321,6.28,1.885,Q1,6.641,4.591,Q1,2018,SCIE,286.0
6429,17,International journal of simulation modelling,,,,2018,1.276,1.99,0.683,Q2,1.825,3.162,Q3,2018,SCIE,821.0
6430,4,Geologija. Geografija,,,,,,,,,,,,,,193.0
6431,4,Geologija. Geografija,,,,,,,,,,,,,,193.0
6432,43,International journal of hydrogen energy,,,,2018,1.128,4.16,1.1,Q1,4.084,5.445,Q2,2018,SCIE,807.0
6433,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
6434,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6435,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6436,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6437,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6438,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6439,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6440,3,The ergonomist,,,,,,,,,,,,,,1263.0
6441,2018,Oxidative medicine and cellular longevity,,,,2018,1.295,4.52,1.388,Q1,,,,,,1095.0
6442,10,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6443,202,Composite structures,,,,2018,2.035,5.39,1.967,Q1,4.829,4.12,Q1,2018,SCIE,101.0
6444,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6445,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6446,,Inžinerinės ir edukacinės technologijos: mokslinių straipsnių žurnalas,Engineering and educational technologies: scientific journal,,,,,,,,,,,,,254.0
6447,143,ZFV – oinformation und Land­manage­ment,,,,2018,0.768,0.22,0.191,Q4,,,,,,1326.0
6448,26,Journal of environmental engineering and landscape management,,,,2018,0.844,2.03,0.58,Q2,2.233,3.98,Q3,2018,SCIE,94.0
6449,7,Electronics,,,,2018,1.076,2.49,0.461,Q1,1.764,3.195,Q3,2018,SCIE,115.0
6450,16,Terra economicus,,,,,,,,,,,,,,1251.0
6451,31,Economic research,Ekonomska istraživanja,,,2018,0.775,1.72,0.425,Q2,1.381,2.029,Q2,2018,SSCI,99.0
6452,1,Open economics,,,,,,,,,,,,,,1083.0
6453,19,Journal of business economics and management,,,,2018,0.637,1.75,0.389,Q2,1.855,2.59,Q2,2018,SSCI,870.0
6454,1,Open economics,,,,,,,,,,,,,,1083.0
6455,24,Technological and Economic Development of Economy,,,,2018,1.399,3.76,0.774,Q1,4.344,2.029,Q1,2018,SSCI,443.0
6456,188,Construction and building materials,,,,2018,2.369,5.08,1.522,Q1,4.046,3.57,Q1,2018,SCIE,118.0
6457,189,Construction and building materials,,,,2018,2.369,5.08,1.522,Q1,4.046,3.57,Q1,2018,SCIE,118.0
6458,64,Lituanus: the Lithuanian quarterly,,,,,,,,,,,,,,333.0
6459,,Awangarda teatralna w Europie Środkowo-Wschodniej: wybór tekstów źródłowych,,,,,,,,,,,,,,555.0
6460,11,Creativity studies,,,,2018,0.702,1.02,2.227,Q1,,,,,,633.0
6461,20,Eksploatacja i niezawodnosc – Maintenance and reliability,,,,2018,1.43,2.0,0.546,Q2,1.806,2.591,Q2,2018,SCIE,157.0
6462,189,Construction and building materials,,,,2018,2.369,5.08,1.522,Q1,4.046,3.57,Q1,2018,SCIE,118.0
6463,25,Tehnicki vjesnik-Technical Gazette,,,,2018,0.607,0.81,0.239,Q2,0.644,2.591,Q4,2018,SCIE,446.0
6464,19,Journal of business economics and management,,,,2018,0.637,1.75,0.389,Q2,1.855,2.59,Q2,2018,SSCI,870.0
6465,179,Energy and buildings,,,,2018,1.826,5.36,1.934,Q1,4.495,3.863,Q1,2018,SCIE,677.0
6466,52,Economic computation and economic cybernetics studies and research,,,,2018,0.585,1.03,0.293,Q2,0.973,2.029,Q3,2018,SSCI,137.0
6467,10,Symmetry,,,,2018,1.046,2.28,0.287,Q1,2.143,5.145,Q2,2018,SCIE,440.0
6468,56,International journal of production research,,,,2018,1.72,4.34,1.585,Q1,3.199,3.041,Q1,2018,SCIE,818.0
6469,55,Scientific Journals of the Maritime University of Szczecin - Zeszyty Naukowe Akademii Morskiej w Szczecinie,,,,,,,,,,,,,,1180.0
6470,16,nagement and education,,,,,,,,,,,,,,123.0
6471,838,Communications in computer and information science. 13th International Baltic Conference on Databases  and IS 2018; Trakai; Lithuania; 1-4 July 2018.,,,,2018,0.385,0.46,0.168,Q3,,,,,,98.0
6472,8,Scientific reports,,,,2018,1.24,4.29,1.414,Q1,4.011,5.145,Q1,2018,SCIE,1184.0
6473,13,Baltic journal of road and bridge engineering,,,,2018,0.625,0.85,0.3,Q3,0.771,2.693,Q4,2018,SCIE,74.0
6474,30,Promet – Traffic&Transportation,,,,2018,0.949,1.01,0.265,Q2,0.768,3.265,Q4,2018,SCIE,388.0
6475,25,Journal of KONES: powertrain and transport,,,,,,,,,,,,,,263.0
6476,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6477,25,Journal of KONES: powertrain and transport,,,,,,,,,,,,,,263.0
6478,25,Journal of KONES: powertrain and transport,,,,,,,,,,,,,,263.0
6479,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6480,13,Baltic journal of road and bridge engineering,,,,2018,0.625,0.85,0.3,Q3,0.771,2.693,Q4,2018,SCIE,74.0
6481,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6482,13,Baltic journal of road and bridge engineering,,,,2018,0.625,0.85,0.3,Q3,0.771,2.693,Q4,2018,SCIE,74.0
6483,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6484,6,Baltic journal of modern computing (BJMC),,,,,,,,,,,,,,70.0
6485,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6486,29,Symmetry - culture and science,,,,,,,,,,,,,,440.0
6487,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6488,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6489,21,E&M Economics and Management,E&M Ekonomie a management,,,2018,0.754,1.18,0.318,Q1,1.211,2.506,Q3,2018,SSCI,133.0
6490,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6491,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6492,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6493,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6494,12,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6495,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6496,12,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6497,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6498,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6499,10,Mokslas – Lietuvos ateitis: Aplinkos inžinerija – 2018,Science – future of Lithuania: Environmental engineering - 2018,,,,,,,,,,,,,1041.0
6500,115,ACI materials journal,,,,2018,1.127,1.79,1.032,Q2,1.453,4.009,Q3,2018,SCIE,6.0
6501,24,Journal of Civil Engineering and Management,,,,2018,0.895,2.05,0.585,Q2,2.029,2.693,Q2,2018,SCIE,258.0
6502,39,Environmental technology,,,,2018,0.648,1.82,0.515,Q2,1.918,3.98,Q3,2018,SCIE,182.0
6503,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
6504,207,Computers & Structures,,,,2018,1.972,3.91,1.543,Q1,3.354,2.873,Q1,2018,SCIE,113.0
6505,29,ciologija,,,,2018,0.304,0.36,0.637,Q2,0.403,1.636,Q4,2018,SSCI,1334.0
6506,20,Eksploatacja i niezawodnosc-Maintenance and reliability,,,,2018,1.43,2.0,0.546,Q2,1.806,2.591,Q2,2018,SCIE,157.0
6507,29,ciologija,,,,2018,0.304,0.36,0.637,Q2,0.403,1.636,Q4,2018,SSCI,1334.0
6508,29,ciologija,,,,2018,0.304,0.36,0.637,Q2,0.403,1.636,Q4,2018,SSCI,1334.0
6509,18,Sensors (Switzerland),,,,2018,1.576,3.72,0.592,Q1,3.031,3.797,Q1,2018,SCIE,200.0
6510,54,Medicina,,,,2018,0.566,1.43,0.443,Q1,1.467,4.542,Q3,2018,SCIE,316.0
6511,33,Transport,,,,2018,1.222,1.78,0.478,Q2,1.524,3.265,Q3,2018,SCIE,62.0
6512,33,Transport,,,,2018,1.222,1.78,0.478,Q2,1.524,3.265,Q3,2018,SCIE,62.0
6513,124,Applied physics A. Materials science & processing,,,,2018,0.71,1.82,0.421,Q2,1.784,4.591,Q3,2018,SCIE,40.0
6514,59,Refractories and industrial ceramics,,,,2018,0.741,0.57,0.244,Q3,0.522,2.588,Q4,2018,SCIE,408.0
6515,12,Contemporary economics,,,,2018,0.476,0.85,0.215,Q2,,,,,,121.0
6516,11,Economics & sociology,,,,2018,0.952,1.51,0.347,Q1,,,,,,146.0
6517,29,ciologija,,,,2018,0.304,0.36,0.637,Q2,0.403,1.636,Q4,2018,SSCI,1334.0
6518,2158,"CEUR Workshop Proceedings. Joint Proceedings of Baltic DB&IS 2018 Conference Forum and Doctoral Consortium co-located with the 13th International Baltic Conference on Databases and Information Systems (Baltic DB&IS 2018), ly 1-4, 2018",,,,,,,,,,,,,,83.0
6519,8,Scientific reports,,,,2018,1.24,4.29,1.414,Q1,4.011,5.145,Q1,2018,SCIE,1184.0
6520,2018,Advances in materials science and engineering,,,,2018,0.801,1.37,0.342,Q2,1.399,4.951,Q4,2018,SCIE,32.0
6521,19,Structural concrete,,,,2018,1.75,1.99,0.918,Q2,1.885,2.88,Q2,2018,SCIE,1224.0
6522,9,Frontiers in microbiology,,,,2018,1.227,4.3,1.633,Q1,4.259,4.068,Q1,2018,SCIE,708.0
6523,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6524,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6525,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6526,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6527,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6528,24,Technological and economic development of economy,,,,2018,1.399,3.76,0.774,Q1,4.344,2.029,Q1,2018,SSCI,443.0
6529,19,Journal of business economics and management,,,,2018,0.637,1.75,0.389,Q2,1.855,2.59,Q2,2018,SSCI,870.0
6530,29,Chemija,,,,2018,0.338,0.46,0.154,Q4,0.424,5.878,Q4,2018,SCIE,91.0
6531,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6532,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6533,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6534,10,Mokslas – Lietuvos ateitis: Elektronika ir elektros inžinerija - 2018,Science – future of Lithuania: Electronics and electrical engineering - 2018,,,,,,,,,,,,,370.0
6535,7,Electronics,,,,2018,1.076,2.49,0.461,Q1,1.764,3.195,Q3,2018,SCIE,115.0
6536,125,Ophthalmology,,,,2018,2.771,4.19,4.198,Q1,7.732,2.551,Q1,2018,SCIE,1086.0
6537,,Structum,,,,,,,,,,,,,,1223.0
6538,13,Research and Technology - Step into the Future. Special issue Sci-Bi: Digitalization in Logistics and Transport,,,,,,,,,,,,,,413.0
6539,,Aukštųjų mokyklų vaidmuo visuomenėje: ndencijos ir perspektyvos: mokslo darbai,Role of higher education institutions in society: ndencies and perspectives: academic papers,,,,,,,,,,,,,65.0
6540,,Structum,,,,,,,,,,,,,,1223.0
6541,68,Structural engineering and mechanics,,,,2018,0.941,2.92,0.708,Q1,2.804,2.718,Q1,2018,SCIE,1225.0
6542,20,Annual set the environment protection,Rocznik ochrona środowiska,,,2018,1.015,0.95,0.336,Q3,0.563,3.98,Q4,2018,SCIE,523.0
6543,96,Journal of theoretical and applied information technology,,,,2018,0.5,0.67,0.166,Q3,,,,,,937.0
6544,32,Journal of mechanical science and technology,,,,2018,1.004,1.64,0.576,Q2,1.221,2.744,Q3,2018,SCIE,912.0
6545,10,Viruses,,,,2018,1.193,4.03,1.812,Q1,3.811,3.683,Q2,2018,SCIE,1309.0
6546,26,Optics express,,,,2018,1.601,3.98,1.473,Q1,3.561,2.84,Q1,2018,SCIE,1092.0
6547,20,Annual set the environment protection,Rocznik ochrona środowiska,,,2018,1.015,0.95,0.336,Q3,0.563,3.98,Q4,2018,SCIE,523.0
6548,4,International Journal of Research Studies in Electrical and Electronics Engineering(IJRSEEE),,,,,,,,,,,,,,161.0
6549,11,Energies,,,,2018,1.156,3.18,0.612,Q1,2.707,5.829,Q3,2018,SCIE,676.0
6550,29,Inžinerinė ekonomika,Engineering economics,,,2018,0.831,1.11,0.288,Q2,0.73,2.029,Q4,2018,SSCI,836.0
6551,,Logos,,,,2018,0.027,0.03,0.154,Q4,,,,,,334.0
6552,10,Engineering structures and technologies,,,,,,,,,,,,,,167.0
6553,10,Engineering structures and technologies,,,,,,,,,,,,,,167.0
6554,10,Engineering structures and technologies,,,,,,,,,,,,,,167.0
6555,10,Engineering structures and technologies,,,,,,,,,,,,,,167.0
6556,10,Engineering structures and technologies,,,,,,,,,,,,,,167.0
6557,29,ciologija,,,,2018,0.304,0.36,0.637,Q2,0.403,1.636,Q4,2018,SSCI,1334.0
6558,,Logos,,,,2018,0.027,0.03,0.154,Q4,,,,,,334.0
6559,80,Journal of terramechanics,,,,2018,1.759,2.16,0.526,Q2,1.477,5.803,Q4,2018,SCIE,931.0
6560,9,Micromachines,,,,2018,0.886,2.49,0.536,Q1,2.426,4.893,Q2,2018,SCIE,1033.0
6561,,Journal of advanced research in technical science,,,,,,,,,,,,,,861.0
6562,,Стекло и керамика,,,,,,,,,,,,,,1398.0
6563,22,Soft computing,,,,2018,1.292,3.09,0.617,Q1,2.784,3.443,Q2,2018,SCIE,52.0
6564,10,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6565,19,Verslas: teorija ir praktika,Business: theory and practice,,,2018,0.933,1.21,0.259,Q2,,,,,,1298.0
6566,,Postdisciplininis leksikonas,,,,,,,,,,,,,,1116.0
6567,8,Metals,,,,2018,1.105,2.41,0.594,Q2,2.259,3.876,Q1,2018,SCIE,353.0
6568,134,Acta physica Polonica A,,,,2018,0.453,0.63,0.217,Q3,0.545,3.17,Q4,2018,SCIE,13.0
6569,8,Metals,,,,2018,1.105,2.41,0.594,Q2,2.259,3.876,Q1,2018,SCIE,353.0
6570,8,Agronomy-Basel,,,,2018,1.272,2.59,0.771,Q1,2.259,2.466,Q1,2018,SCIE,514.0
6571,16,nagement and education,,,,,,,,,,,,,,123.0
6572,11,Creativity studies,,,,2018,0.702,1.02,2.227,Q1,,,,,,633.0
6573,24,Journal of civil engineering and management,,,,2018,0.895,2.05,0.585,Q2,2.029,2.693,Q2,2018,SCIE,258.0
6574,24,Technological and economic development of economy,,,,2018,1.399,3.76,0.774,Q1,4.344,2.029,Q1,2018,SSCI,443.0
6575,46,IEEE transactions on plasma science,,,,2018,0.962,1.52,0.437,Q2,1.325,2.428,Q4,2018,SCIE,202.0
6576,5,formatics and service science (JLISS) Success Culture Press,,,,,,,,,,,,,,466.0
6577,23,Molecules,,,,2018,1.166,3.28,0.757,Q1,3.06,5.147,Q2,2018,SCIE,1054.0
6578,17,Environmental engineering and management journal,,,,2018,0.902,1.03,0.345,Q3,1.186,3.98,Q4,2018,SCIE,180.0
6579,52,RAIRO-operations research,,,,2018,0.509,0.75,0.277,Q3,0.639,2.799,Q4,2018,SCIE,1136.0
6580,13,International mmunications & control (IJCCC),,,,2018,0.754,1.56,0.368,Q2,1.585,3.376,Q3,2018,SCIE,250.0
6581,64,Lituanus: the Lithuanian quarterly,,,,,,,,,,,,,,333.0
6582,11,Materials,,,,2018,1.2,3.26,0.686,Q1,2.972,4.951,Q2,2018,SCIE,6.0
6583,19,Verslas: teorija ir praktika,Business: theory and practice,,,2018,0.933,1.21,0.259,Q2,,,,,,1298.0
6584,2040,"AIP Conference Proceedings. International Conference of Computational Methods in Sciences and Engineering 2018 (ICCMSE 2018),  March 2018, eece",,,,2018,0.385,0.37,0.182,Q4,,,,,,8.0
6585,12,Economic and Managerial Spectrum,,,,,,,,,,,,,,138.0
6586,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6587,29,Informatica,,,,2018,0.908,2.05,0.356,Q1,1.928,2.188,Q1,2018,SCIE,37.0
6588,8,Administrative sciences,,,,,,,,,,,,,,22.0
6589,97,Ekonomika,Economics: mokslo darbai,,,,,,,,,,,,,153.0
6590,,Viešasis administravimas,Public administration,,,,,,,,,,,,,1305.0
6591,,Viešasis administravimas,Public administration,,,,,,,,,,,,,1305.0
6592,11,Economics and sociology,,,,2018,0.952,1.51,0.347,Q1,,,,,,146.0
6593,11,Creativity studies,,,,2018,0.702,1.02,2.227,Q1,,,,,,633.0
6594,19,Transport and telecommunication journal,,,,2018,0.982,1.19,0.251,Q2,,,,,,449.0
6595,33,Transport,,,,2018,1.222,1.78,0.478,Q2,1.524,3.265,Q3,2018,SCIE,62.0
6596,11,Materials,,,,2018,1.2,3.26,0.686,Q1,2.972,4.951,Q2,2018,SCIE,6.0
6597,28,Metrology and measurement systems,,,,2018,1.149,1.72,0.32,Q2,1.096,2.991,Q4,2018,SCIE,354.0
6598,33,Transport,,,,2018,1.222,1.78,0.478,Q2,,,,,,62.0
6599,271,Annals of operations research,,,,2018,1.334,2.58,1.032,Q1,2.284,2.799,Q2,2018,SCIE,39.0
6600,,Archiforma,,,,,,,,,,,,,,536.0
6601,27,Studies in informatics and control,,,,2018,0.634,1.49,0.327,Q2,1.347,3.316,Q3,2018,SCIE,216.0
6602,10,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6603,,Новые огнеупоры,,,,,,,,,,,,,,1384.0
6604,70,Građevinar,,,,2018,0.728,0.54,0.25,Q3,0.493,2.693,Q4,2018,SCIE,195.0
6605,9,Frontiers in microbiology,,,,2018,1.227,4.3,1.633,Q1,4.259,4.068,Q1,2018,SCIE,708.0
6606,10,Sustainability,,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,174.0
6607,27,Radioengineering,,,,2018,0.73,1.28,0.244,Q2,0.967,3.195,Q4,2018,SCIE,1139.0
6608,10,Symmetry,,,,2018,1.046,2.28,0.287,Q1,2.143,5.145,Q2,2018,SCIE,440.0
6609,10,"Sustainability. Special Issue ""CSR and Business Ethics for Sustainable Development""",,,,2018,1.169,3.01,0.549,Q1,2.592,3.032,Q2,2018,SSCI,1234.0
6610,1,The Influence of Scientific Applied Research on the Quality of Modern Studies,,,,,,,,,,,,,,1258.0
6611,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6612,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6613,6,Entrepreneurship and sustainability issues,,,,2018,5.038,5.55,1.244,Q1,,,,,,174.0
6614,2,International Scientific Journal Security & Future,,,,,,,,,,,,,,786.0
6615,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6616,6,Entrepreneurship and sustainability issues,,,,2018,5.038,5.55,1.244,Q1,,,,,,174.0
6617,6,Entrepreneurship and sustainability issues,,,,2018,5.038,5.55,1.244,Q1,,,,,,174.0
6618,21,Romanian journal of information science and technology,,,,2018,0.387,0.71,0.136,Q3,0.661,3.255,Q4,2018,SCIE,284.0
6619,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6620,143,Statyk!: praktinis būsto vadovas,,,,,,,,,,,,,,1217.0
6621,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6622,,Technologijos ir menas: tyrimai ir aktualijos,Technology and art: research and topicalities,,,,,,,,,,,,,1245.0
6623,,Technologijos ir menas: tyrimai ir aktualijos,Technology and art: research and topicalities,,,,,,,,,,,,,1245.0
6624,14,Architecture and urban planning,,,,,,,,,,,,,,55.0
6625,10,Mokslas – Lietuvos ateitis: Statybos inžinerija - 2018,Science – future of Lithuania: Civil engineering - 2018,,,,,,,,,,,,,1047.0
6626,10,Mokslas – Lietuvos ateitis: Statybos inžinerija - 2018,Science – future of Lithuania: Civil engineering - 2018,,,,,,,,,,,,,1047.0
6627,16,Terra economicus,,,,,,,,,,,,,,1251.0
6628,,Newsletter 9 of EWG ORSDCE,,,,,,,,,,,,,,1073.0
6629,,Sapere Aude,,,,,,,,,,,,,,421.0
6630,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6631,12,Economic and Managerial Spectrum=Ekonomicko-manazerske spektrum,,,,,,,,,,,,,,138.0
6632,66,Engineering transactions,,,,2018,0.464,0.51,0.198,Q3,,,,,,172.0
6633,11,Journal of engineering science and technology review,,,,2018,0.537,0.85,0.16,Q2,,,,,,279.0
6634,10,Mokslas – Lietuvos ateitis: Informacinės technologijos ir multimedija,Science – Future of Lithuania: Information technologies and multimedia,,,,,,,,,,,,,371.0
6635,13,Baltic journal of road and bridge engineering,,,,2018,0.625,0.85,0.3,Q3,0.771,2.693,Q4,2018,SCIE,74.0
6636,,Technologijos ir menas: tyrimai ir aktualijos,Technology and art: research and topicalities,,,,,,,,,,,,,1245.0
6637,47,Information technology and control,,,,2018,0.555,1.13,0.204,Q3,0.707,3.528,Q4,2018,SCIE,218.0
6638,33,Transport,,,,2018,1.222,1.78,0.478,Q2,1.524,3.265,Q3,2018,SCIE,62.0
6639,13,Landscape architecture and art,,,,2018,0.052,0.13,0.124,Q2,,,,,,970.0
6640,8,Journal of security and sustainability issues,,,,2018,0.945,1.72,0.491,Q2,,,,,,298.0
6641,16,Terra economicus,,,,,,,,,,,,,,1251.0
6642,11,Economics and sociology,,,,2018,0.952,1.51,0.347,Q1,,,,,,146.0
6643,12,Contemporary economics,,,,2018,0.476,0.85,0.215,Q2,,,,,,121.0
6644,49,Socialinis ugdymas: mokslo darbai,,,,,,,,,,,,,,428.0
6645,,Statyba ir architektūra,,,,,,,,,,,,,,434.0
6646,10,Mokslas – Lietuvos ateitis: Aviacinės technologijos,Science – Future of Lithuania: Aviation technologies,,,,,,,,,,,,,365.0
6647,10,Mokslas – Lietuvos ateitis: Transporto inžinerija ir vadyba,Science – Future of Lithuania: Transport engineering and management,,,,,,,,,,,,,376.0
6648,10,Mokslas – Lietuvos ateitis: Transporto inžinerija ir vadyba,Science – Future of Lithuania: Transport engineering and management,,,,,,,,,,,,,376.0
6649,10,Mokslas – Lietuvos ateitis: Transporto inžinerija ir vadyba,Science – Future of Lithuania: Transport engineering and management,,,,,,,,,,,,,376.0
6650,10,Mokslas – Lietuvos ateitis: Transporto inžinerija ir vadyba,Science – Future of Lithuania: Transport engineering and management,,,,,,,,,,,,,376.0
6651,10,Mokslas – Lietuvos ateitis: Transporto inžinerija ir vadyba,Science – Future of Lithuania: Transport engineering and management,,,,,,,,,,,,,376.0
6652,13,Baltic journal of road and bridge engineering,,,,2018,0.625,0.85,0.3,Q3,0.771,2.693,Q4,2018,SCIE,74.0
6653,10,Mokslas – Lietuvos ateitis: Statybos inžinerija - 2018,Science – future of Lithuania: Civil engineering - 2018,,,,,,,,,,,,,1047.0
6654,10,Mokslas – Lietuvos ateitis: Statybos inžinerija - 2018,Science – future of Lithuania: Civil engineering - 2018,,,,,,,,,,,,,1047.0
6655,10,Mokslas – Lietuvos ateitis: Statybos inžinerija - 2018,Science – future of Lithuania: Civil engineering - 2018,,,,,,,,,,,,,1047.0
6656,12,Trends economics and management,Trendy ekonomiky a management,,,,,,,,,,,,,1280.0
6657,,Logos,,,,2018,0.027,0.03,0.154,Q4,,,,,,334.0
6658,10,Mokslas – Lietuvos ateitis: Statybos inžinerija - 2018,Science – future of Lithuania: Civil engineering - 2018,,,,,,,,,,,,,1047.0
6659,10,Mokslas – Lietuvos ateitis: Statybos inžinerija - 2018,Science – future of Lithuania: Civil engineering - 2018,,,,,,,,,,,,,1047.0
6660,10,Mokslas – Lietuvos ateitis: Statybos inžinerija - 2018,Science – future of Lithuania: Civil engineering - 2018,,,,,,,,,,,,,1047.0
6661,,Logos,,,,2018,0.027,0.03,0.154,Q4,,,,,,334.0
6662,9,Oeconomia copernicana,,,,,,,,,,,,,,386.0
